"year","bgg_id","designer","num_votes","avg_rating","bayes_rating","novelty_norm","novelty_avg","complexity","game_type","min_players","max_players","category","event_type"
1990,0,"6660",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"6661",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"673",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"675",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"680",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"6925",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"7",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"7019",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"712",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"713",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"714",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"728",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"74",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"75",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"7529",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"76",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"776",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"777",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"7860",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"7916",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"80",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"8083",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
